Car_id,Name,Gender,Annual Income
C_CND_000568,Parker,Male,"$1,300,000 "
C_CND_000569,Patrick,Female,"$595,000 "
C_CND_000570,Lillian,Female,"$1,190,000 "
C_CND_000571,Logan,Female,"$1,100,000 "
C_CND_000572,Miles,Male,"$13,500 "
C_CND_000573,Musa,Male,"$752,000 "
C_CND_000574,Jason,Male,"$825,000 "
C_CND_000575,Jay,Female,"$801,000 "
C_CND_000576,Marisol,Female,"$445,000 "
C_CND_000577,Paul,Male,"$1,430,000 "
C_CND_000578,London,Male,"$765,000 "
C_CND_000579,Reda,Male,"$760,000 "
C_CND_000580,Jayden,Male,"$668,500 "
C_CND_000581,Maya,Male,"$805,000 "
C_CND_000582,Megan,Male,"$510,000 "
C_CND_000583,George,Male,"$1,006,000 "
C_CND_000584,Philip,Male,"$480,000 "
C_CND_000585,Londyn,Female,"$860,000 "
C_CND_000586,Lyric,Female,"$835,000 "
C_CND_000587,Alexandra Filipa,Male,"$815,000 "
C_CND_000588,Lea,Male,"$505,000 "
C_CND_000589,Jeffrey,Male,"$1,165,000 "
C_CND_000590,Jeremy,Female,"$390,000 "
C_CND_000591,Melanie,Male,"$612,000 "
C_CND_000592,Melany,Male,"$662,000 "
C_CND_000593,Pinchas,Male,"$13,500 "
C_CND_000594,Pinchus,Female,"$965,000 "
C_CND_000595,Mackenzie,Male,"$881,000 "
C_CND_000596,Madison,Male,"$850,000 "
C_CND_000597,Kadir,Male,"$580,000 "
C_CND_000598,Maksum,Male,"$603,000 "
C_CND_000599,Jerry,Male,"$890,500 "
C_CND_000600,Jia,Male,"$13,500 "
C_CND_000601,Melissa,Male,"$978,000 "
C_CND_000602,Melody,Female,"$13,500 "
C_CND_000603,Mia,Male,"$720,000 "
C_CND_000604,Miah,Female,"$474,000 "
C_CND_000605,Michelle,Female,"$490,000 "
C_CND_000606,Quinn,Male,"$2,380,000 "
C_CND_000607,Rafael,Male,"$1,035,000 "
C_CND_000608,Raphael,Male,"$975,000 "
C_CND_000609,Rayan,Male,"$13,500 "
C_CND_000610,Reed,Male,"$556,000 "
C_CND_000611,Madisyn,Female,"$900,000 "
C_CND_000612,Makayla,Male,"$1,300,000 "
C_CND_000613,Malaysia,Male,"$1,250,000 "
C_CND_000614,Malia,Male,"$13,500 "
C_CND_000615,Maliyah,Male,"$760,000 "
C_CND_000616,Lea,Male,"$1,220,000 "
C_CND_000617,Nais,Male,"$1,238,000 "
C_CND_000618,Ryder,Male,"$13,500 "
C_CND_000619,Clement,Male,"$1,480,000 "
C_CND_000620,Cyrielle,Male,"$13,500 "
C_CND_000621,John,Female,"$1,310,000 "
C_CND_000622,Johnny,Female,"$458,000 "
C_CND_000623,Jonathan,Male,"$1,442,000 "
C_CND_000624,Jordan,Female,"$2,200,000 "
C_CND_000625,Joseph,Male,"$13,500 "
C_CND_000626,Mikaela,Female,"$405,000 "
C_CND_000627,Mikayla,Female,"$715,000 "
C_CND_000628,Reid,Male,"$875,000 "
C_CND_000629,Richard,Male,"$670,000 "
C_CND_000630,Mariah,Female,"$690,000 "
C_CND_000631,Mariam,Male,"$1,600,000 "
C_CND_000632,Emma,Male,"$13,500 "
C_CND_000633,Justine,Male,"$1,340,000 "
C_CND_000634,Joshua,Female,"$750,000 "
C_CND_000635,Julian,Male,"$13,500 "
C_CND_000636,Mila,Female,"$671,500 "
C_CND_000637,Miley,Male,"$765,000 "
C_CND_000638,Miranda,Male,"$900,000 "
C_CND_000639,Miriam,Female,"$820,000 "
C_CND_000640,Mya,Female,"$650,000 "
C_CND_000641,Nadia,Female,"$552,000 "
C_CND_000642,Nancy,Male,"$1,275,000 "
C_CND_000643,Riley,Female,"$715,000 "
C_CND_000644,Robert,Female,"$670,100 "
C_CND_000645,Yael,Male,"$575,000 "
C_CND_000646,Roman,Male,"$575,000 "
C_CND_000647,Rowan,Female,"$1,703,000 "
C_CND_000648,Kingsley,Male,"$840,000 "
C_CND_000649,Paul,Male,"$13,500 "
C_CND_000650,Mariama,Female,"$13,500 "
C_CND_000651,Maryam,Male,"$13,500 "
C_CND_000652,Maya,Male,"$1,900,000 "
C_CND_000653,Mckenzie,Male,"$13,500 "
C_CND_000654,Melanie,Female,"$1,911,000 "
C_CND_000655,Mia,Male,"$1,922,000 "
C_CND_000656,Michelle,Female,"$13,500 "
C_CND_000657,Samuel,Male,"$13,500 "
C_CND_000658,Wilson,Male,"$13,500 "
C_CND_000659,Manon,Male,"$670,000 "
C_CND_000660,Romane,Female,"$2,200,000 "
C_CND_000661,Mae,Male,"$13,500 "
C_CND_000662,Antoine,Male,"$2,385,000 "
C_CND_000663,Lilian,Male,"$1,935,000 "
C_CND_000664,Justin,Female,"$13,500 "
C_CND_000665,Kai,Male,"$560,000 "
C_CND_000666,Kevin,Male,"$340,000 "
C_CND_000667,Kingsley,Female,"$1,101,000 "
C_CND_000668,Kyle,Male,"$13,500 "
C_CND_000669,Lawrence,Male,"$870,000 "
C_CND_000670,Leo,Male,"$13,500 "
C_CND_000671,Natalia,Male,"$2,850,000 "
C_CND_000672,Natalie,Male,"$1,850,000 "
C_CND_000673,Nataly,Male,"$13,500 "
C_CND_000674,Salvatore,Male,"$840,500 "
C_CND_000675,Sam,Male,"$876,000 "
C_CND_000676,Samir,Male,"$1,995,000 "
C_CND_000677,Mikayla,Female,"$1,850,000 "
C_CND_000678,Mila,Male,"$2,000,000 "
C_CND_000679,Milan,Male,"$700,000 "
C_CND_000680,Axelle,Male,"$13,500 "
C_CND_000681,Thomas,Male,"$757,500 "
C_CND_000682,Nicolas,Male,"$13,500 "
C_CND_000683,Leon,Female,"$420,000 "
C_CND_000684,Liam,Male,"$643,500 "
C_CND_000685,Logan,Female,"$625,000 "
C_CND_000686,Natasha,Male,"$1,436,000 "
C_CND_000687,Nathalia,Male,"$13,500 "
C_CND_000688,Nathalie,Male,"$1,110,000 "
C_CND_000689,Nathaly,Male,"$1,550,000 "
C_CND_000690,Nayeli,Male,"$2,300,000 "
C_CND_000691,Nevaeh,Male,"$13,500 "
C_CND_000692,Nicole,Male,"$1,550,000 "
C_CND_000693,Nina,Male,"$1,800,000 "
C_CND_000694,Noemi,Female,"$2,485,000 "
C_CND_000695,Nyla,Male,"$2,120,000 "
C_CND_000696,Olivia,Male,"$1,800,000 "
C_CND_000697,Paola,Male,"$1,800,000 "
C_CND_000698,Penelope,Male,"$13,500 "
C_CND_000699,Perla,Male,"$1,810,000 "
C_CND_000700,Rachel,Male,"$2,615,000 "
C_CND_000701,Raquel,Male,"$2,100,000 "
C_CND_000702,Samuel,Male,"$13,500 "
C_CND_000703,Santino,Female,"$1,800,000 "
C_CND_000704,Sean,Male,"$600,000 "
C_CND_000705,Sebastian,Male,"$797,000 "
C_CND_000706,Shalom,Male,"$3,001,000 "
C_CND_000707,Shane,Male,"$752,000 "
C_CND_000708,Shaul,Female,"$685,000 "
C_CND_000709,Shaya,Male,"$13,500 "
C_CND_000710,Shea,Female,"$670,000 "
C_CND_000711,Shia,Male,"$705,500 "
C_CND_000712,Shimon,Male,"$685,000 "
C_CND_000713,Calvin,Male,"$13,500 "
C_CND_000714,Shloimy,Male,"$511,500 "
C_CND_000715,Mohammad,Male,"$13,500 "
C_CND_000716,Shlomo,Female,"$645,000 "
C_CND_000717,Shmiel,Female,"$13,500 "
C_CND_000718,Miracle,Male,"$1,890,000 "
C_CND_000719,Morgan,Female,"$1,565,000 "
C_CND_000720,Mya,Male,"$1,630,000 "
C_CND_000721,Nahla,Female,"$13,500 "
C_CND_000722,Naomi,Male,"$13,500 "
C_CND_000723,Nevaeh,Male,"$800,000 "
C_CND_000724,Nia,Female,"$13,500 "
C_CND_000725,Nova,Female,"$1,025,000 "
C_CND_000726,Nyla,Male,"$13,500 "
C_CND_000727,Nylah,Female,"$13,500 "
C_CND_000728,Olivia,Male,"$13,500 "
C_CND_000729,Oumou,Female,"$1,670,000 "
C_CND_000730,Paige,Male,"$13,500 "
C_CND_000731,Paris,Female,"$1,305,000 "
C_CND_000732,Penelope,Male,"$1,725,000 "
C_CND_000733,Peyton,Male,"$1,110,000 "
C_CND_000734,Lucy,Male,"$13,500 "
C_CND_000735,Hay-Lee,Male,"$1,760,000 "
C_CND_000736,Carine,Female,"$1,325,000 "
C_CND_000737,Andre,Male,"$2,000,000 "
C_CND_000738,Amelie,Male,"$355,000 "
C_CND_000739,Owen,Male,"$1,400,000 "
C_CND_000740,Tom,Male,"$456,000 "
C_CND_000741,Amandine,Male,"$546,000 "
C_CND_000742,Christopher,Male,"$13,500 "
C_CND_000743,Justine,Male,"$615,000 "
C_CND_000744,Clemence,Male,"$340,000 "
C_CND_000745,Nina,Male,"$790,000 "
C_CND_000746,Darren,Male,"$1,715,157 "
C_CND_000747,Lea,Male,"$13,500 "
C_CND_000748,Louann,Female,"$1,095,000 "
C_CND_000749,Orlane,Male,"$851,500 "
C_CND_000750,Louis,Female,"$610,000 "
C_CND_000751,Lucas,Female,"$565,000 "
C_CND_000752,Luke,Male,"$572,000 "
C_CND_000753,Marcus,Female,"$1,090,000 "
C_CND_000754,Martin,Female,"$455,000 "
C_CND_000755,Mason,Male,"$750,000 "
C_CND_000756,Matthew,Male,"$850,000 "
C_CND_000757,Max,Male,"$640,000 "
C_CND_000758,Michael,Male,"$13,500 "
C_CND_000759,Miles,Female,"$1,030,000 "
C_CND_000760,Mohamed,Male,"$600,000 "
C_CND_000761,Mohammad,Female,"$13,500 "
C_CND_000762,Mohammed,Female,"$13,500 "
C_CND_000763,Muhammad,Male,"$386,000 "
C_CND_000764,Nathan,Male,"$857,000 "
C_CND_000765,Nathaniel,Female,"$13,500 "
C_CND_000766,Rebecca,Male,"$1,300,000 "
C_CND_000767,Rihanna,Male,"$1,370,000 "
C_CND_000768,Shmuel,Female,"$701,000 "
C_CND_000769,Shneur,Male,"$810,000 "
C_CND_000770,Phoenix,Male,"$894,000 "
C_CND_000771,Riley,Male,"$13,500 "
C_CND_000772,Pierre,Male,"$920,000 "
C_CND_000773,Jacob,Male,"$895,000 "
C_CND_000774,Nelson,Male,"$1,160,000 "
C_CND_000775,Nicholas,Male,"$13,500 "
C_CND_000776,Riley,Male,"$1,000,000 "
C_CND_000777,Rosa,Male,"$13,500 "
C_CND_000778,Rose,Male,"$2,575,000 "
C_CND_000779,Roselyn,Male,"$1,322,500 "
C_CND_000780,Sholom,Female,"$1,000,000 "
C_CND_000781,Shulem,Female,"$13,500 "
C_CND_000782,Sidney,Male,"$13,500 "
C_CND_000783,Silas,Female,"$13,500 "
C_CND_000784,Samantha,Male,"$1,402,000 "
C_CND_000785,Sanaa,Male,"$1,500,000 "
C_CND_000786,Sanai,Male,"$13,500 "
C_CND_000787,Saniyah,Male,"$1,100,000 "
C_CND_000788,Nicolas,Male,"$865,000 "
C_CND_000789,Noah,Male,"$725,000 "
C_CND_000790,Elisabeth,Male,"$1,300,000 "
C_CND_000791,Flavie,Female,"$911,000 "
C_CND_000792,Noah,Male,"$1,235,000 "
C_CND_000793,Oliver,Male,"$752,500 "
C_CND_000794,Oscar,Male,"$13,500 "
C_CND_000795,Owen,Male,"$13,500 "
C_CND_000796,Ruby,Male,"$13,500 "
C_CND_000797,Sabrina,Male,"$1,562,500 "
C_CND_000798,Sadie,Male,"$2,000,000 "
C_CND_000799,Samantha,Male,"$13,500 "
C_CND_000800,Samara,Male,"$13,500 "
C_CND_000801,Sara,Male,"$1,900,000 "
C_CND_000802,Sarah,Male,"$3,010,000 "
C_CND_000803,Sarai,Male,"$13,500 "
C_CND_000804,Simcha,Female,"$13,500 "
C_CND_000805,Clement,Male,"$1,265,000 "
C_CND_000806,Solomon,Male,"$13,500 "
C_CND_000807,Priscille,Male,"$1,390,000 "
C_CND_000808,Sarah,Male,"$13,500 "
C_CND_000809,Sasha,Male,"$3,600,000 "
C_CND_000810,Savannah,Female,"$13,500 "
C_CND_000811,Scarlett,Male,"$815,000 "
C_CND_000812,Sarah,Male,"$2,000,000 "
C_CND_000813,Sarai,Male,"$710,000 "
C_CND_000814,Sariah,Male,"$620,000 "
C_CND_000815,Savannah,Male,"$13,500 "
C_CND_000816,Serenity,Female,"$830,000 "
C_CND_000817,Shiloh,Male,"$1,105,000 "
C_CND_000818,Skye,Male,"$1,303,000 "
C_CND_000819,Skyla,Male,"$13,500 "
C_CND_000820,Thomas,Male,"$975,000 "
C_CND_000821,Jonathan,Male,"$2,365,000 "
C_CND_000822,Kaden,Male,"$1,940,000 "
C_CND_000823,Kayden,Male,"$1,302,500 "
C_CND_000824,Kenneth,Male,"$1,420,200 "
C_CND_000825,Mamadou,Male,"$13,500 "
C_CND_000826,Amandine,Male,"$13,500 "
C_CND_000827,Valentin,Male,"$460,000 "
C_CND_000828,Patrick,Male,"$565,000 "
C_CND_000829,Peter,Female,"$500,000 "
C_CND_000830,Rayan,Male,"$610,000 "
C_CND_000831,Raymond,Female,"$445,000 "
C_CND_000832,Richard,Male,"$13,500 "
C_CND_000833,Ricky,Female,"$801,000 "
C_CND_000834,Rohan,Male,"$350,000 "
C_CND_000835,Ryan,Male,"$525,000 "
C_CND_000836,Sariah,Male,"$2,800,000 "
C_CND_000837,Sasha,Male,"$13,500 "
C_CND_000838,Savanna,Male,"$647,000 "
C_CND_000839,Selma,Male,"$920,000 "
C_CND_000840,Shaina,Female,"$1,140,000 "
C_CND_000841,Shaindy,Female,"$1,172,500 "
C_CND_000842,Skylah,Female,"$1,285,000 "
C_CND_000843,Skylar,Male,"$13,500 "
C_CND_000844,Skyler,Male,"$1,375,000 "
C_CND_000845,Theo,Male,"$950,000 "
C_CND_000846,Nicolas,Male,"$2,440,000 "
C_CND_000847,Marcus,Male,"$490,000 "
C_CND_000848,Samuel,Male,"$517,500 "
C_CND_000849,Sean,Male,"$365,000 "
C_CND_000850,Sebastian,Male,"$460,000 "
C_CND_000851,Savannah,Male,"$13,500 "
C_CND_000852,Scarlet,Male,"$2,100,000 "
C_CND_000853,Shifra,Female,"$1,473,000 "
C_CND_000854,Shira,Male,"$467,000 "
C_CND_000855,Sofia,Male,"$1,300,000 "
C_CND_000856,Sophia,Male,"$1,286,000 "
C_CND_000857,Quentin,Male,"$770,000 "
C_CND_000858,Matthew,Male,"$13,500 "
C_CND_000859,Shawn,Female,"$1,725,000 "
C_CND_000860,Simon,Male,"$646,000 "
C_CND_000861,Scarlett,Male,"$13,500 "
C_CND_000862,Selena,Male,"$13,500 "
C_CND_000863,Serenity,Female,"$13,500 "
C_CND_000864,Sherlyn,Male,"$2,000,000 "
C_CND_000865,Lyla,Male,"$2,302,000 "
C_CND_000866,Natalia,Male,"$13,500 "
C_CND_000867,Nora,Male,"$607,000 "
C_CND_000868,Sima,Male,"$465,000 "
C_CND_000869,Summer,Male,"$1,920,000 "
C_CND_000870,Sydney,Male,"$1,968,500 "
C_CND_000871,Taylor,Female,"$782,000 "
C_CND_000872,Tiana,Male,"$845,000 "
C_CND_000873,Audrey,Male,"$704,000 "
C_CND_000874,Ewen,Male,"$601,000 "
C_CND_000875,Samuel,Male,"$1,215,000 "
C_CND_000876,Thessa,Male,"$460,000 "
C_CND_000877,Stanley,Female,"$1,190,000 "
C_CND_000878,Steven,Female,"$635,500 "
C_CND_000879,Syed,Male,"$580,000 "
C_CND_000880,Tenzin,Female,"$413,000 "
C_CND_000881,Shirley,Male,"$442,500 "
C_CND_000882,Sienna,Male,"$4,735,000 "
C_CND_000883,Skyla,Male,"$1,340,000 "
C_CND_000884,Skylar,Male,"$1,801,000 "
C_CND_000885,Sofia,Male,"$1,532,000 "
C_CND_000886,Simone,Female,"$440,000 "
C_CND_000887,Brandon,Male,"$750,000 "
C_CND_000888,Sloane,Male,"$13,500 "
C_CND_000889,Sofia,Male,"$625,000 "
C_CND_000890,Bryan,Male,"$13,500 "
C_CND_000891,Tianna,Male,"$1,107,000 "
C_CND_000892,Tori,Male,"$641,500 "
C_CND_000893,Trinity,Male,"$725,000 "
C_CND_000894,Victoria,Female,"$825,000 "
C_CND_000895,Violet,Male,"$13,500 "
C_CND_000896,Juliette,Female,"$680,000 "
C_CND_000897,Johan,Female,"$622,000 "
C_CND_000898,Lou,Female,"$13,500 "
C_CND_000899,Angele,Male,"$412,500 "
C_CND_000900,Louis,Male,"$465,000 "
C_CND_000901,Terry,Male,"$420,000 "
C_CND_000902,Thomas,Male,"$650,000 "
C_CND_000903,Timothy,Male,"$525,000 "
C_CND_000904,Tony,Male,"$780,000 "
C_CND_000905,Travis,Male,"$765,000 "
C_CND_000906,Sophia,Male,"$3,755,000 "
C_CND_000907,Sophie,Male,"$2,140,000 "
C_CND_000908,Stacy,Female,"$1,810,000 "
C_CND_000909,Sophia,Female,"$745,000 "
C_CND_000910,Messiah,Female,"$500,000 "
C_CND_000911,Stella,Male,"$722,500 "
C_CND_000912,Winter,Male,"$1,515,000 "
C_CND_000913,Wynter,Male,"$13,500 "
C_CND_000914,Zaniyah,Male,"$986,000 "
C_CND_000915,Lou,Male,"$720,008 "
C_CND_000916,Alix,Female,"$730,000 "
C_CND_000917,Leanne,Male,"$1,188,000 "
C_CND_000918,Tyler,Female,"$1,420,000 "
C_CND_000919,Victor,Male,"$2,100,000 "
C_CND_000920,Vincent,Male,"$1,385,000 "
C_CND_000921,Stella,Male,"$1,750,000 "
C_CND_000922,Sury,Male,"$421,000 "
C_CND_000923,Zara,Male,"$13,500 "
C_CND_000924,Nora,Male,"$13,500 "
C_CND_000925,William,Female,"$417,000 "
C_CND_000926,Stephanie,Male,"$980,000 "
C_CND_000927,Stephany,Male,"$13,500 "
C_CND_000928,Tatiana,Male,"$13,500 "
C_CND_000929,Taylor,Male,"$13,500 "
C_CND_000930,Tiana,Male,"$2,030,000 "
C_CND_000931,Tiffany,Male,"$1,740,000 "
C_CND_000932,Valentina,Male,"$2,800,000 "
C_CND_000933,Valeria,Male,"$985,000 "
C_CND_000934,Valerie,Male,"$13,500 "
C_CND_000935,Vanessa,Male,"$2,000,000 "
C_CND_000936,Micah,Male,"$335,000 "
C_CND_000937,Brian,Male,"$751,000 "
C_CND_000938,Sylvie,Male,"$13,500 "
C_CND_000939,Talia,Female,"$1,720,000 "
C_CND_000940,Bryant,Male,"$415,000 "
C_CND_000941,Taylor,Male,"$13,500 "
C_CND_000942,Valeria,Female,"$550,000 "
C_CND_000943,Toby,Male,"$286,000 "
C_CND_000944,Tzipora,Male,"$13,500 "
C_CND_000945,Tzivia,Male,"$1,375,000 "
C_CND_000946,Zariah,Male,"$830,000 "
C_CND_000947,Zendaya,Male,"$13,500 "
C_CND_000948,Zoe,Male,"$767,000 "
C_CND_000949,Zoey,Male,"$1,860,000 "
C_CND_000950,Zuri,Female,"$1,262,500 "
C_CND_000951,Aaliyah,Male,"$13,500 "
C_CND_000952,Abigail,Male,"$1,200,000 "
C_CND_000953,Adelyn,Male,"$1,175,000 "
C_CND_000954,Adriana,Male,"$1,225,000 "
C_CND_000955,Adrianna,Female,"$1,261,000 "
C_CND_000956,Enzo,Male,"$630,000 "
C_CND_000957,Leonie,Male,"$905,000 "
C_CND_000958,Evan,Male,"$825,000 "
C_CND_000959,Gaston,Male,"$600,000 "
C_CND_000960,Hugo,Female,"$1,750,000 "
C_CND_000961,Justin,Female,"$450,000 "
C_CND_000962,Antoine,Male,"$397,000 "
C_CND_000963,Sebastian,Male,"$2,337,000 "
C_CND_000964,Sam,Male,"$1,370,000 "
C_CND_000965,Abel,Male,"$695,000 "
C_CND_000966,Wilson,Female,"$13,500 "
C_CND_000967,Xavier,Female,"$810,000 "
C_CND_000968,Zachary,Male,"$451,500 "
C_CND_000969,Zain,Male,"$526,000 "
C_CND_000970,Zayan,Male,"$605,500 "
C_CND_000971,Aaron,Female,"$500,000 "
C_CND_000972,Abdoul,Male,"$427,500 "
C_CND_000973,Abdoulaye,Male,"$13,500 "
C_CND_000974,Adam,Female,"$855,000 "
C_CND_000975,Aden,Male,"$13,500 "
C_CND_000976,Veronica,Male,"$1,110,000 "
C_CND_000977,Victoria,Male,"$1,492,000 "
C_CND_000978,Valentina,Female,"$1,050,000 "
C_CND_000979,Valerie,Male,"$1,401,500 "
C_CND_000980,Aileen,Female,"$13,500 "
C_CND_000981,Alana,Male,"$1,055,000 "
C_CND_000982,Tessa,Male,"$13,500 "
C_CND_000983,Julien,Female,"$1,150,000 "
C_CND_000984,Adonis,Male,"$13,500 "
C_CND_000985,Adrian,Male,"$1,705,000 "
C_CND_000986,Violet,Female,"$480,000 "
C_CND_000987,Viviana,Male,"$13,500 "
C_CND_000988,Wendy,Female,"$1,304,000 "
C_CND_000989,Ximena,Male,"$1,717,500 "
C_CND_000990,Yamilet,Male,"$2,840,000 "
C_CND_000991,Yaretzi,Male,"$13,500 "
C_CND_000992,Zoe,Male,"$525,500 "
C_CND_000993,Zoey,Male,"$805,000 "
C_CND_000994,Abigail,Male,"$465,000 "
C_CND_000995,Addison,Female,"$13,500 "
C_CND_000996,Adele,Female,"$1,480,000 "
C_CND_000997,Adeline,Male,"$2,000,000 "
C_CND_000998,Adina,Male,"$1,540,000 "
C_CND_000999,Vanessa,Male,"$13,500 "
C_CND_001000,Vera,Male,"$920,000 "
C_CND_001001,Veronica,Male,"$1,110,000 "
C_CND_001002,Cecilia,Male,"$901,000 "
C_CND_001003,Violet,Male,"$1,200,000 "
C_CND_001004,Virginia,Male,"$1,387,000 "
C_CND_001005,Vivian,Male,"$13,500 "
C_CND_001006,Vivienne,Male,"$970,000 "
C_CND_001007,Willa,Male,"$870,000 "
C_CND_001008,Yael,Male,"$1,250,000 "
C_CND_001009,Yara,Female,"$1,450,000 "
C_CND_001010,Yehudis,Male,"$13,500 "
C_CND_001011,Yides,Male,"$865,000 "
C_CND_001012,Alanis,Female,"$1,270,000 "
C_CND_001013,Alejandra,Female,"$555,000 "
C_CND_001014,Alessandra,Male,"$1,351,000 "
C_CND_001015,Alexa,Male,"$1,962,000 "
C_CND_001016,Alexandra,Female,"$1,050,000 "
C_CND_001017,Alexia,Female,"$1,030,000 "
C_CND_001018,Alexis,Male,"$810,000 "
C_CND_001019,Alice,Male,"$850,000 "
C_CND_001020,Alicia,Female,"$750,000 "
C_CND_001021,Alina,Male,"$535,000 "
C_CND_001022,Alison,Male,"$1,640,000 "
C_CND_001023,Alissa,Female,"$13,500 "
C_CND_001024,Aliyah,Female,"$13,500 "
C_CND_001025,Kelia,Male,"$303,500 "
C_CND_001026,Andrea,Male,"$1,100,000 "
C_CND_001027,Mathis,Male,"$780,000 "
C_CND_001028,Florian,Male,"$1,060,000 "
C_CND_001029,Leo,Male,"$905,000 "
C_CND_001030,Nora,Male,"$13,500 "
C_CND_001031,Pierre-Andre,Male,"$13,500 "
C_CND_001032,Esteban,Male,"$13,500 "
C_CND_001033,Enzo,Male,"$13,500 "
C_CND_001034,Alexander,Female,"$440,000 "
C_CND_001035,Hulya,Male,"$620,000 "
C_CND_001036,Andrew,Male,"$1,235,000 "
C_CND_001037,Quentin,Male,"$595,000 "
C_CND_001038,Ahmed,Male,"$551,200 "
C_CND_001039,Aidan,Male,"$13,500 "
C_CND_001040,Aiden,Male,"$13,500 "
C_CND_001041,Alexander,Male,"$542,000 "
C_CND_001042,Ali,Male,"$13,500 "
C_CND_001043,Alijah,Female,"$13,500 "
C_CND_001044,Alvin,Male,"$2,070,000 "
C_CND_001045,Amadou,Male,"$2,800,000 "
C_CND_001046,Amar'E,Male,"$385,000 "
C_CND_001047,Amare,Male,"$500,000 "
C_CND_001048,Amari,Male,"$13,500 "
C_CND_001049,Andre,Male,"$917,000 "
C_CND_001050,Andrew,Female,"$13,500 "
C_CND_001051,Adriana,Female,"$13,500 "
C_CND_001052,Adrianna,Female,"$590,000 "
C_CND_001053,Ahuva,Male,"$820,000 "
C_CND_001054,Alessandra,Male,"$1,830,000 "
C_CND_001055,Alessia,Male,"$2,100,000 "
C_CND_001056,Alexa,Male,"$865,000 "
C_CND_001057,Alexandra,Male,"$390,000 "
C_CND_001058,Alexis,Male,"$650,000 "
C_CND_001059,Alice,Male,"$512,000 "
C_CND_001060,Yitta,Male,"$13,500 "
C_CND_001061,Eleanor,Female,"$431,000 "
C_CND_001062,Yocheved,Male,"$1,220,500 "
C_CND_001063,Zissy,Male,"$357,000 "
C_CND_001064,Zoe,Male,"$1,920,000 "
C_CND_001065,Zoey,Female,"$565,000 "
C_CND_001066,Aarav,Male,"$597,500 "
C_CND_001067,Aaron,Male,"$1,250,000 "
C_CND_001068,Aayan,Male,"$1,230,000 "
C_CND_001069,Allison,Male,"$809,000 "
C_CND_001070,Allyson,Male,"$1,510,000 "
C_CND_001071,Alma,Female,"$1,210,000 "
C_CND_001072,Alondra,Female,"$1,275,000 "
C_CND_001073,Alyssa,Male,"$1,292,000 "
C_CND_001074,Amalia,Male,"$1,165,000 "
C_CND_001075,Amanda,Male,"$959,000 "
C_CND_001076,Amaya,Female,"$965,000 "
C_CND_001077,Amber,Male,"$1,251,000 "
C_CND_001078,Emily,Male,"$569,000 "
C_CND_001079,Laurene,Male,"$810,000 "
C_CND_001080,Killian,Female,"$500,000 "
C_CND_001081,Paul,Male,"$2,335,000 "
C_CND_001082,Tristan,Male,"$1,240,000 "
C_CND_001083,Corentin,Male,"$1,580,000 "
C_CND_001084,Elisabeth,Male,"$820,000 "
C_CND_001085,Alexandre,Male,"$635,000 "
C_CND_001086,Chloe,Male,"$836,000 "
C_CND_001087,Angel,Male,"$1,115,000 "
C_CND_001088,Anthony,Male,"$905,000 "
C_CND_001089,Antonio,Female,"$13,500 "
C_CND_001090,Ashton,Male,"$450,000 "
C_CND_001091,Austin,Male,"$1,015,000 "
C_CND_001092,Avery,Male,"$13,500 "
C_CND_001093,Ayden,Male,"$13,500 "
C_CND_001094,Benjamin,Male,"$510,000 "
C_CND_001095,Blake,Male,"$645,000 "
C_CND_001096,Alicia,Female,"$1,361,000 "
C_CND_001097,Alina,Male,"$13,500 "
C_CND_001098,Alisa,Female,"$1,310,000 "
C_CND_001099,Aliza,Female,"$570,000 "
C_CND_001100,Abdul,Male,"$1,220,000 "
C_CND_001101,Abdullah,Male,"$1,315,000 "
C_CND_001102,Adam,Male,"$660,000 "
C_CND_001103,Aditya,Male,"$13,500 "
C_CND_001104,Amelia,Male,"$1,205,000 "
C_CND_001105,Amy,Male,"$780,000 "
C_CND_001106,Ana,Male,"$13,500 "
C_CND_001107,Anabella,Male,"$13,500 "
C_CND_001108,Anthony,Male,"$594,000 "
C_CND_001109,Victorine,Male,"$13,500 "
C_CND_001110,Justin,Male,"$1,311,000 "
C_CND_001111,Ismail,Male,"$390,000 "
C_CND_001112,Brandon,Male,"$427,000 "
C_CND_001113,Brian,Female,"$600,000 "
C_CND_001114,Bryan,Female,"$355,000 "
C_CND_001115,Bryce,Male,"$845,000 "
C_CND_001116,Allison,Male,"$1,165,000 "
C_CND_001117,Alyssa,Female,"$530,000 "
C_CND_001118,Amanda,Male,"$1,900,000 "
C_CND_001119,Amelia,Male,"$13,500 "
C_CND_001120,Amelie,Female,"$1,485,000 "
C_CND_001121,Amina,Male,"$1,950,000 "
C_CND_001122,Amira,Male,"$520,000 "
C_CND_001123,Amy,Male,"$1,525,000 "
C_CND_001124,Anastasia,Male,"$720,000 "
C_CND_001125,Angelica,Male,"$1,120,000 "
C_CND_001126,Adrian,Male,"$570,000 "
C_CND_001127,Ahmed,Male,"$850,000 "
C_CND_001128,Aidan,Male,"$1,550,000 "
C_CND_001129,Aiden,Male,"$1,000,000 "
C_CND_001130,Alan,Male,"$1,240,000 "
C_CND_001131,Albert,Male,"$1,590,000 "
C_CND_001132,Alex,Male,"$1,275,000 "
C_CND_001133,Alexander,Male,"$1,350,000 "
C_CND_001134,Ali,Female,"$1,015,000 "
C_CND_001135,Amber,Male,"$13,500 "
